840,"[13, 15]","[1, 2]"
841,"[10, 13, 14]","[1, 2]"
842,"[10, 13, 14]","[1, 2]"
843,"[8, 31]",[1]
844,"[2, 5, 31]",[1]
845,[13],"[1, 2]"
846,"[5, 31]","[1, 2]"
847,"[5, 31]","[1, 2, 3, 4]"
848,"[11, 15]","[1, 2]"
849,"[11, 15]","[1, 2]"
850,"[15, 16]","[1, 2]"
851,"[15, 24]",[1]
852,"[2, 9, 31]",[1]
853,"[11, 15]","[1, 2, 3]"
854,"[2, 31]",[1]
855,[14],[1]
856,"[13, 14]","[1, 2, 3]"
857,"[5, 32]","[1, 2, 3]"
858,"[5, 32]","[1, 2, 3]"
859,"[11, 15]","[1, 2]"
860,"[11, 15]","[1, 2]"
862,"[2, 31]",[1]
863,"[13, 15, 16]","[1, 2]"
864,"[11, 15]","[1, 2]"
865,"[13, 15, 16]","[1, 2]"
866,"[13, 15, 16]","[1, 2]"
867,"[11, 15]","[1, 2]"
868,"[11, 12, 13, 15, 31]",[1]
869,"[13, 14, 15]",[1]
870,"[13, 15]","[1, 2, 3]"
871,[13],[1]
872,"[11, 15, 24]","[1, 2]"
873,"[5, 10, 31]","[1, 2, 3]"
874,"[5, 24]","[1, 2, 3, 4]"
875,[14],"[1, 2, 3]"
876,"[12, 15]","[1, 2]"
877,[5],"[1, 2]"
878,"[2, 5, 31]",[1]
879,"[15, 24]","[1, 2, 3]"
880,"[5, 31]",[1]
881,"[5, 15]","[1, 2]"
882,"[13, 15]","[1, 2]"
883,"[13, 15, 16]","[1, 2]"
884,[4],"[1, 2]"
885,"[8, 31, 32]",[1]
886,"[10, 13, 14]","[1, 2]"
887,"[10, 13, 14]","[1, 2]"
888,"[11, 15]","[1, 2]"
889,"[5, 13]",[1]
890,"[2, 9, 31]",[1]
891,[5],"[2, 3]"
892,"[2, 9, 31]",[1]
893,"[2, 9, 31]",[1]
894,[12],[1]
895,"[2, 31]",[1]
896,"[13, 15, 16]","[1, 2]"
897,[5],"[1, 2]"
898,"[12, 13, 15, 31]",[1]
899,"[12, 13, 15, 31]",[1]
900,"[11, 15]","[1, 2]"
901,"[5, 15]",[1]
902,"[15, 16]",[1]
903,[14],"[1, 2]"
904,"[13, 14]","[1, 2]"
905,[14],"[1, 2]"
906,[14],"[1, 2]"
907,"[10, 14]","[1, 2]"
908,"[5, 13, 24]","[1, 2, 3]"
909,"[5, 24]","[1, 2, 3, 4]"
910,"[5, 24]",[1]
911,"[5, 24]","[1, 2, 3]"
912,"[5, 8, 9, 31]",[1]
913,[14],"[1, 2, 4]"
914,[14],[2]
915,[14],"[1, 2]"
916,"[2, 31]",[1]
918,"[11, 15]","[1, 2]"
919,"[2, 31]",[1]
920,[13],[1]
921,"[13, 15, 32]","[1, 2]"
922,"[5, 13, 14]","[1, 2]"
923,"[5, 14]","[1, 2]"
924,"[5, 13]",[1]
925,[14],"[1, 2, 3]"
926,[5],"[1, 2]"
927,[5],"[1, 2]"
928,[5],"[1, 2]"
929,"[11, 15]",[1]
930,"[13, 31]",[5]
931,"[15, 16]","[1, 2]"
932,"[15, 16]","[1, 2]"
933,"[8, 15, 32]",[1]
934,[13],[1]
935,"[5, 13]",[1]
936,"[13, 14]","[1, 2]"
937,"[10, 13]","[1, 2]"
938,[14],"[1, 2]"
939,"[12, 31]",[1]
940,[13],[1]
941,"[11, 15]","[1, 2]"
942,"[9, 13, 15, 32]","[1, 3]"
943,"[10, 14]","[1, 2]"
944,"[13, 14, 15]","[1, 2]"
945,"[13, 14, 15]","[1, 2]"
946,"[13, 14, 15]","[1, 2]"
947,"[5, 8, 15]","[1, 2]"
948,"[5, 8, 15]","[1, 2, 3]"
949,[5],"[1, 2]"
950,[13],"[1, 2]"
951,"[10, 32]",[1]
952,[14],"[1, 2, 3]"
953,"[13, 14]","[1, 2]"
954,[14],"[1, 2, 3]"
955,"[2, 31]",[1]
956,"[5, 8]",[1]
957,"[5, 8]",[1]
958,[15],[1]
959,"[11, 15]","[1, 2]"
960,[5],"[1, 2]"
961,"[15, 24]","[1, 2, 3]"
962,"[13, 15]",[1]
963,"[13, 15]",[1]
964,"[11, 13, 15]","[1, 2]"
965,"[11, 13, 15]","[1, 2]"
966,"[5, 31]",[1]
967,[5],[1]
968,"[5, 9, 31]","[1, 2]"
970,"[5, 31]",[1]
971,[5],[1]
972,"[5, 9, 31]","[1, 2]"
973,"[5, 9, 31]","[1, 2]"
974,[5],[1]
975,[5],"[1, 3]"
976,"[5, 31]","[1, 2]"
977,"[5, 31]","[1, 2, 3]"
978,"[5, 31]","[1, 2, 3]"
979,"[5, 24, 31]","[1, 2, 3, 4]"
980,"[5, 10, 31]","[1, 2]"
981,"[8, 31]","[1, 2, 3]"
982,[5],"[1, 2]"
983,"[5, 13]","[1, 2]"
984,"[13, 31]","[1, 2]"
985,[5],"[1, 3]"
986,[5],"[1, 2, 3, 4]"
987,[5],"[1, 2, 3, 4]"
988,"[11, 15]","[1, 2, 3]"
989,[5],"[1, 2, 3]"
990,[5],"[1, 2, 3, 4]"
991,[5],"[1, 2, 3, 4]"
992,[13],"[1, 2]"
993,"[13, 15]","[1, 2]"
994,[13],"[1, 2]"
995,[13],"[1, 2, 3]"
996,"[5, 24]","[1, 3]"
997,"[5, 24]","[1, 3]"
998,"[5, 8, 31]",[1]
999,"[8, 9, 31]","[1, 2]"
1000,"[8, 9, 31]","[1, 2]"
1001,"[8, 9, 15, 31]",[1]
1002,"[5, 8]",[1]
1003,"[4, 5, 10, 25, 31]",[1]
1004,"[4, 5, 25]",[1]
1005,[12],[5]
1006,[5],"[1, 2, 3]"
1007,"[2, 31]",[1]
1008,"[12, 13, 15, 16, 24]",[1]
1009,"[5, 31]","[1, 2]"
1010,"[13, 15]",[1]
1011,"[5, 12]","[1, 2, 3, 4]"
1012,[5],[2]
1013,"[4, 13, 15, 33]","[1, 2]"
1014,"[5, 31]","[2, 3, 5]"
1015,"[25, 31]",[1]
1016,"[25, 31]",[1]
